Pfam_name	Pfam_description	freq	freq1
Glycos_transf_3	Glycosyltransferasefamily,a/bdomain	1	4.95294700346706e-05
Gla	VitaminK-dependentcarboxylation/gamma-carboxyglutamic(GLA)domain	13	0.000643883110450718
PDZ	PDZdomain	131	0.00648836057454185
Aldolase_II	ClassIIAldolaseandAdducinN-terminaldomain	4	0.000198117880138683
IRF	Interferonregulatoryfactortranscriptionfactor	9	0.000445765230312036
DAGK_acc	Diacylglycerolkinaseaccessorydomain	10	0.000495294700346706
DEP	DomainfoundinDishevelled,Egl-10,andPleckstrin(DEP)	21	0.00104011887072808
FCH	Fes/CIP4,andEFC/F-BARhomologydomain	21	0.00104011887072808
IQ	IQcalmodulin-bindingmotif	45	0.00222882615156018
PI3Ka	Phosphoinositide3-kinasefamily,accessorydomain(PIKdomain)	9	0.000445765230312036
PLDc	PhospholipaseDActivesitemotif	4	0.000198117880138683
RGS	RegulatorofGproteinsignalingdomain	35	0.00173353145121347
RasGAP	GTPase-activatorproteinforRas-likeGTPase	15	0.000742942050520059
RasGEF	RasGEFdomain	30	0.00148588410104012
RasGEF_N	RasGEFN-terminalmotif	21	0.00104011887072808
CARD	Caspaserecruitmentdomain	27	0.00133729569093611
RhoGAP	RhoGAPdomain	69	0.00341753343239227
RhoGEF	RhoGEFdomain	72	0.00356612184249629
SPRY	SPRYdomain	92	0.0045567112431897
RNA_pol_Rpb1_2	RNApolymeraseRpb1,domain2	3	0.000148588410104012
Guanylate_kin	Guanylatekinase	26	0.00128776622090144
Gelsolin	Gelsolinrepeat	14	0.000693412580485389
UBA	UBA/TS-Ndomain	26	0.00128776622090144
PHD	PHD-finger	53	0.00262506191183754
MAM	MAMdomain,meprin/A5/mu	18	0.000891530460624071
Filamin	Filamin/ABP280repeat	11	0.000544824170381377
G-gamma	GGLdomain	17	0.000842000990589401
HECT	HECT-domain(ubiquitin-transferase)	28	0.00138682516097078
HHH	Helix-hairpin-helixmotif	2	9.90589400693413e-05
BRCA2	BRCA2repeat	1	4.95294700346706e-05
Motile_Sperm	MSP(Majorspermprotein)domain	6	0.000297176820208024
Ribonuclease_3	RibonucleaseIIIdomain	2	9.90589400693413e-05
Clathrin	RegioninClathrinandVPS	6	0.000297176820208024
Ran_BP1	RanBP1domain	12	0.000594353640416047
Rotamase	PPIC-typePPIASEdomain	1	4.95294700346706e-05
PID	Phosphotyrosineinteractiondomain(PTB/PID)	27	0.00133729569093611
zf-RanBP	Zn-fingerinRanbindingproteinandothers	16	0.00079247152055473
zf-CCCH	ZincfingerC-x8-C-x5-C-x3-Htype(andsimilar)	42	0.00208023774145617
zf-B_box	B-boxzincfinger	73	0.00361565131253096
PARP	Poly(ADP-ribose)polymerasecatalyticdomain	16	0.00079247152055473
zf-PARP	Poly(ADP-ribose)polymeraseandDNA-LigaseZn-fingerregion	2	9.90589400693413e-05
F-box	F-boxdomain	16	0.00079247152055473
EF1G	Elongationfactor1gamma,conserveddomain	1	4.95294700346706e-05
Peptidase_C2	Calpainfamilycysteineprotease	15	0.000742942050520059
CRAL_TRIO	CRAL/TRIOdomain	16	0.00079247152055473
BTB	BTB/POZdomain	129	0.00638930163447251
Ricin_B_lectin	Ricin-typebeta-trefoillectindomain	24	0.00118870728083209
BIR	InhibitorofApoptosisdomain	8	0.000396235760277365
Voltage_CLC	Voltagegatedchloridechannel	9	0.000445765230312036
Peptidase_C14	Caspasedomain	14	0.000693412580485389
Lipase_GDSL	GDSL-likeLipase/Acylhydrolase	3	0.000148588410104012
PABP	Poly-adenylatebindingprotein,uniquedomain	5	0.000247647350173353
POLO_box	POLOboxduplicatedregion	4	0.000198117880138683
ABC_membrane	ABCtransportertransmembraneregion	24	0.00118870728083209
Cathelicidins	Cathelicidin	2	9.90589400693413e-05
FAD_binding_1	FADbindingdomain	6	0.000297176820208024
AdoHcyase_NAD	S-adenosyl-L-homocysteinehydrolase,NADbindingdomain	3	0.000148588410104012
Ribosomal_L5_C	ribosomalL5PfamilyC-terminus	1	4.95294700346706e-05
Peptidase_M16	Insulinase(PeptidasefamilyM16)	7	0.000346706290242694
E1_dh	DehydrogenaseE1component	7	0.000346706290242694
EFG_C	ElongationfactorGC-terminus	6	0.000297176820208024
Plectin	Plectinrepeat	6	0.000297176820208024
HMGL-like	HMGL-like	3	0.000148588410104012
TB	TBdomain	7	0.000346706290242694
DnaJ_CXXCXGXG	DnaJcentraldomain	4	0.000198117880138683
Sulfotransfer_1	Sulfotransferasedomain	34	0.0016840019811788
CBM_20	Starchbindingdomain	3	0.000148588410104012
Ribosomal_L1	RibosomalproteinL1p/L10efamily	3	0.000148588410104012
TGFb_propeptide	TGF-betapropeptide	23	0.00113917781079742
Cation_ATPase_C	CationtransportingATPase,C-terminus	17	0.000842000990589401
Cation_ATPase_N	Cationtransporter/ATPase,N-terminus	18	0.000891530460624071
dUTPase	dUTPase	1	4.95294700346706e-05
Aconitase_C	AconitaseC-terminaldomain	3	0.000148588410104012
AA_kinase	Aminoacidkinasefamily	1	4.95294700346706e-05
Acyl_transf_1	Acyltransferasedomain	2	9.90589400693413e-05
DHDPS	Dihydrodipicolinatesynthetasefamily	2	9.90589400693413e-05
Hydrolase	haloaciddehalogenase-likehydrolase	17	0.000842000990589401
Glyco_hydro_2	Glycosylhydrolasesfamily2	1	4.95294700346706e-05
Glyco_hydro_18	Glycosylhydrolasesfamily18	7	0.000346706290242694
PCNA_N	Proliferatingcellnuclearantigen,N-terminaldomain	1	4.95294700346706e-05
IF3_C	TranslationinitiationfactorIF-3,C-terminaldomain	1	4.95294700346706e-05
Acylphosphatase	Acylphosphatase	2	9.90589400693413e-05
Adenylsucc_synt	Adenylosuccinatesynthetase	2	9.90589400693413e-05
Asparaginase	Asparaginase,N-terminal	1	4.95294700346706e-05
Defensin_beta	Betadefensin	9	0.000445765230312036
IFN-gamma	Interferongamma	1	4.95294700346706e-05
IL2	Interleukin2	1	4.95294700346706e-05
Peptidase_S24	PeptidaseS24-like	4	0.000198117880138683
Pyrophosphatase	Inorganicpyrophosphatase	2	9.90589400693413e-05
Glyco_hydro_15	Glycosylhydrolasesfamily15	3	0.000148588410104012
3HCDH	3-hydroxyacyl-CoAdehydrogenase,C-terminaldomain	4	0.000198117880138683
IL10	Interleukin10	4	0.000198117880138683
IL4	Interleukin4	1	4.95294700346706e-05
Glyco_hydro_20	Glycosylhydrolasefamily20,catalyticdomain	4	0.000198117880138683
HhH-GPD	HhH-GPDsuperfamilybaseexcisionDNArepairprotein	3	0.000148588410104012
AIRC	AIRcarboxylase	1	4.95294700346706e-05
GMC_oxred_N	GMCoxidoreductase	1	4.95294700346706e-05
Asn_synthase	Asparaginesynthase	2	9.90589400693413e-05
Septin	Septin	13	0.000643883110450718
EF1_GNE	EF-1guaninenucleotideexchangedomain	2	9.90589400693413e-05
FMO-like	Flavin-bindingmonooxygenase-like	5	0.000247647350173353
Calpain_inhib	Calpaininhibitor	1	4.95294700346706e-05
tRNA-synt_1c	tRNAsynthetasesclassI(EandQ),catalyticdomain	3	0.000148588410104012
tRNA-synt_1d	tRNAsynthetasesclassI(R)	2	9.90589400693413e-05
DM	DMDNAbindingdomain	7	0.000346706290242694
XPG_N	XPGN-terminaldomain	6	0.000297176820208024
Lactamase_B	Metallo-beta-lactamasesuperfamily	9	0.000445765230312036
F5_F8_type_C	F5/8typeCdomain	24	0.00118870728083209
Carn_acyltransf	Choline/Carnitineo-acyltransferase	7	0.000346706290242694
Esterase	Putativeesterase	1	4.95294700346706e-05
Furin-like	Furin-likecysteinerichregion	7	0.000346706290242694
EPO_TPO	Erythropoietin/thrombopoietin	2	9.90589400693413e-05
Ferrochelatase	Ferrochelatase	1	4.95294700346706e-05
THF_DHG_CYH	Tetrahydrofolatedehydrogenase/cyclohydrolase,catalyticdomain	4	0.000198117880138683
Arginosuc_synth	Arginosuccinatesynthase	1	4.95294700346706e-05
ETF_alpha	ElectrontransferflavoproteinFAD-bindingdomain	1	4.95294700346706e-05
ERM	Ezrin/radixin/moesinfamily	4	0.000198117880138683
RNB	RNBdomain	4	0.000198117880138683
Glyco_transf_29	Glycosyltransferasefamily29(sialyltransferase)	20	0.000990589400693413
DIX	DIXdomain	6	0.000297176820208024
BTK	BTKmotif	10	0.000495294700346706
CNH	CNHdomain	15	0.000742942050520059
DAGK_cat	Diacylglycerolkinasecatalyticdomain	15	0.000742942050520059
DSPc	Dualspecificityphosphatase,catalyticdomain	42	0.00208023774145617
MyTH4	MyTH4domain	9	0.000445765230312036
PBD	P21-Rho-bindingdomain	15	0.000742942050520059
PX	PXdomain	49	0.00242694403169886
RA	Rasassociation(RalGDS/AF-6)domain	36	0.00178306092124814
UBX	UBXdomain	13	0.000643883110450718
VHS	VHSdomain	9	0.000445765230312036
ZU5	ZU5domain	12	0.000594353640416047
PI3K_C2	Phosphoinositide3-kinaseC2	8	0.000396235760277365
PI3K_rbd	PI3-kinasefamily,ras-bindingdomain	7	0.000346706290242694
CN_hydrolase	Carbon-nitrogenhydrolase	8	0.000396235760277365
Acetyltransf_2	N-acetyltransferase	2	9.90589400693413e-05
PKD	PKDdomain	7	0.000346706290242694
Syntaxin	Syntaxin	9	0.000445765230312036
Pentapeptide	Pentapeptiderepeats(8copies)	1	4.95294700346706e-05
PUF	Pumilio-familyRNAbindingrepeat	2	9.90589400693413e-05
CBFD_NFYB_HMF	Histone-liketranscriptionfactor(CBF/NF-Y)andarchaealhistone	7	0.000346706290242694
Pterin_bind	Pterinbindingenzyme	1	4.95294700346706e-05
ER_lumen_recept	ERlumenproteinretainingreceptor	3	0.000148588410104012
Ependymin	Ependymin	1	4.95294700346706e-05
Ephrin	Ephrin	9	0.000445765230312036
Peptidase_M22	Glycoproteasefamily	2	9.90589400693413e-05
IMS	impB/mucB/samBfamily	4	0.000198117880138683
PEPCK_GTP	PhosphoenolpyruvatecarboxykinaseC-terminalP-loopdomain	2	9.90589400693413e-05
PMP22_Claudin	PMP-22/EMP/MP20/Claudinfamily	37	0.00183259039128281
Ribosomal_L15e	RibosomalL15	1	4.95294700346706e-05
Ribosomal_L27A	Ribosomalproteins50S-L15,50S-L18e,60S-L27A	2	9.90589400693413e-05
Ribosomal_L21p	RibosomalprokaryoticL21protein	1	4.95294700346706e-05
Ribosomal_L28	RibosomalL28family	1	4.95294700346706e-05
Ribosomal_L29	RibosomalL29protein	1	4.95294700346706e-05
Ribosomal_L39	RibosomalL39protein	2	9.90589400693413e-05
Ribosomal_S17e	RibosomalS17	2	9.90589400693413e-05
Ribul_P_3_epim	Ribulose-phosphate3epimerasefamily	2	9.90589400693413e-05
SNAP-25	SNAP-25family	2	9.90589400693413e-05
Stathmin	Stathminfamily	5	0.000247647350173353
T4_deiodinase	Iodothyroninedeiodinase	3	0.000148588410104012
TCTP	Translationallycontrolledtumourprotein	1	4.95294700346706e-05
Cys_rich_FGFR	Cysteinerichrepeat	1	4.95294700346706e-05
Protamine_P2	SpermhistoneP2	1	4.95294700346706e-05
PseudoU_synth_2	RNApseudouridylatesynthase	4	0.000198117880138683
Hist_deacetyl	Histonedeacetylasedomain	11	0.000544824170381377
Glyco_transf_10	Glycosyltransferasefamily10(fucosyltransferase)C-term	8	0.000396235760277365
Runt	Runtdomain	3	0.000148588410104012
PTR2	POTfamily	5	0.000247647350173353
PWWP	PWWPdomain	23	0.00113917781079742
SET	SETdomain	39	0.00193164933135215
Isochorismatase	Isochorismatasefamily	2	9.90589400693413e-05
ASC	Amiloride-sensitivesodiumchannel	9	0.000445765230312036
CTF_NFI	CTF/NF-Ifamilytranscriptionmodulationregion	4	0.000198117880138683
Xan_ur_permease	Permeasefamily	3	0.000148588410104012
Ribosomal_L18p	RibosomalL18ofarchaea,bacteria,mitoch.andchloroplast	1	4.95294700346706e-05
P2X_receptor	ATPP2Xreceptor	9	0.000445765230312036
Osteopontin	Osteopontin	1	4.95294700346706e-05
XPG_I	XPGI-region	5	0.000247647350173353
Transglut_N	Transglutaminasefamily	9	0.000445765230312036
P53	P53DNA-bindingdomain	3	0.000148588410104012
DNA_photolyase	DNAphotolyase	2	9.90589400693413e-05
Innexin	Innexin	3	0.000148588410104012
CIMR	Cation-independentmannose-6-phosphatereceptorrepeat	1	4.95294700346706e-05
Defensin_propep	Defensinpropeptide	6	0.000297176820208024
Nebulin	Nebulinrepeat	4	0.000198117880138683
Nitroreductase	Nitroreductasefamily	1	4.95294700346706e-05
Zn_dep_PLPC	ZincdependentphospholipaseC	1	4.95294700346706e-05
Peptidase_M17	Cytosolaminopeptidasefamily,catalyticdomain	2	9.90589400693413e-05
Sulfatase	Sulfatase	18	0.000891530460624071
Ribosomal_S16	RibosomalproteinS16	1	4.95294700346706e-05
ACBP	AcylCoAbindingprotein	7	0.000346706290242694
Cullin	Cullinfamily	10	0.000495294700346706
EF_TS	ElongationfactorTS	1	4.95294700346706e-05
FAD_binding_2	FADbindingdomain	1	4.95294700346706e-05
Methyltransf_2	O-methyltransferasedomain	2	9.90589400693413e-05
EamA	EamA-liketransporterfamily	5	0.000247647350173353
ThiF	ThiFfamily	10	0.000495294700346706
Ribosomal_S4e	RibosomalfamilyS4e	3	0.000148588410104012
Glyoxalase	Glyoxalase/Bleomycinresistanceprotein/Dioxygenasesuperfamily	3	0.000148588410104012
Involucrin	Involucrinrepeat	1	4.95294700346706e-05
T-box	T-box	17	0.000842000990589401
Ammonium_transp	AmmoniumTransporterFamily	5	0.000247647350173353
Sulfate_transp	Sulfatepermeasefamily	11	0.000544824170381377
MATH	MATHdomain	4	0.000198117880138683
Gastrin	Gastrin/cholecystokininfamily	2	9.90589400693413e-05
UPF0004	UncharacterizedproteinfamilyUPF0004	2	9.90589400693413e-05
TAL_FSA	Transaldolase/Fructose-6-phosphatealdolase	1	4.95294700346706e-05
Transglut_C	Transglutaminasefamily,C-terminaliglikedomain	9	0.000445765230312036
Adap_comp_sub	Adaptorcomplexesmediumsubunitfamily	11	0.000544824170381377
RNase_T	Exonuclease	10	0.000495294700346706
DPPIV_N	DipeptidylpeptidaseIV(DPPIV)N-terminalregion	6	0.000297176820208024
NB-ARC	NB-ARCdomain	1	4.95294700346706e-05
LTD	LaminTailDomain	5	0.000247647350173353
Ribosomal_L44	RibosomalproteinL44	3	0.000148588410104012
Na_sulph_symp	Sodium:sulfatesymportertransmembraneregion	5	0.000247647350173353
RNA_pol	DNA-dependentRNApolymerase	1	4.95294700346706e-05
FAD_binding_5	FADbindingdomaininmolybdopterindehydrogenase	2	9.90589400693413e-05
Glycos_transf_4	Glycosyltransferasefamily4	1	4.95294700346706e-05
HCO3_cotransp	HCO3-transporterfamily	10	0.000495294700346706
NAP	Nucleosomeassemblyprotein(NAP)	19	0.000941059930658742
Synaptobrevin	Synaptobrevin	11	0.000544824170381377
GMP_synt_C	GMPsynthaseCterminaldomain	1	4.95294700346706e-05
A_deaminase	Adenosine/AMPdeaminase	6	0.000297176820208024
TIMP	Tissueinhibitorofmetalloproteinase	4	0.000198117880138683
MHC_II_beta	ClassIIhistocompatibilityantigen,betadomain	9	0.000445765230312036
FAD_binding_6	OxidoreductaseFAD-bindingdomain	5	0.000247647350173353
Thioesterase	Thioesterasedomain	2	9.90589400693413e-05
ACTH_domain	CorticotropinACTHdomain	1	4.95294700346706e-05
UDPG_MGDP_dh	UDP-glucose/GDP-mannosedehydrogenasefamily,centraldomain	1	4.95294700346706e-05
CPSase_sm_chain	Carbamoyl-phosphatesynthasesmallchain,CPSasedomain	2	9.90589400693413e-05
PAS	PASfold	20	0.000990589400693413
Troponin	Troponin	6	0.000297176820208024
MHC_II_alpha	ClassIIhistocompatibilityantigen,alphadomain	6	0.000297176820208024
MoCF_biosynth	Probablemolybdopterinbindingdomain	2	9.90589400693413e-05
Sec1	Sec1family	9	0.000445765230312036
GDI	GDPdissociationinhibitor	4	0.000198117880138683
Casein_kappa	Kappacasein	1	4.95294700346706e-05
Na_H_Exchanger	Sodium/hydrogenexchangerfamily	14	0.000693412580485389
RNA_pol_A_bac	RNApolymeraseRpb3/RpoAinsertdomain	2	9.90589400693413e-05
IRK	Inwardrectifierpotassiumchanneltransmembranedomain	16	0.00079247152055473
IF-2B	Initiationfactor2subunitfamily	4	0.000198117880138683
PQQ	PQQenzymerepeat	1	4.95294700346706e-05
ETF	Electrontransferflavoproteindomain	2	9.90589400693413e-05
Ribosomal_S3Ae	RibosomalS3Aefamily	1	4.95294700346706e-05
Ribosomal_L27	RibosomalL27protein	1	4.95294700346706e-05
STAT_alpha	STATprotein,all-alphadomain	7	0.000346706290242694
GTP1_OBG	GTP1/OBG	2	9.90589400693413e-05
G_glu_transpept	Gamma-glutamyltranspeptidase	8	0.000396235760277365
Ribosomal_L40e	RibosomalL40efamily	1	4.95294700346706e-05
S_100	S-100/ICaBPtypecalciumbindingdomain	28	0.00138682516097078
GrpE	GrpE	2	9.90589400693413e-05
TatD_DNase	TatDrelatedDNase	4	0.000198117880138683
Bax1-I	Inhibitorofapoptosis-promotingBax1	7	0.000346706290242694
Topoisom_I	EukaryoticDNAtopoisomeraseI,catalyticcore	2	9.90589400693413e-05
Recep_L_domain	ReceptorLdomain	7	0.000346706290242694
Dynamin_M	Dynamincentralregion	6	0.000297176820208024
Somatomedin_B	SomatomedinBdomain	8	0.000396235760277365
Syndecan	Syndecandomain	7	0.000346706290242694
DNA_binding_1	6-O-methylguanineDNAmethyltransferase,DNAbindingdomain	1	4.95294700346706e-05
Carboxyl_trans	Carboxyltransferasedomain	4	0.000198117880138683
UbiA	UbiAprenyltransferasefamily	3	0.000148588410104012
Ribonuc_L-PSP	EndoribonucleaseL-PSP	1	4.95294700346706e-05
Vinculin	Vinculinfamily	5	0.000247647350173353
PNP_UDP_1	Phosphorylasesuperfamily	5	0.000247647350173353
Cadherin_C	Cadherincytoplasmicregion	23	0.00113917781079742
Cys_Met_Meta_PP	Cys/MetmetabolismPLP-dependentenzyme	1	4.95294700346706e-05
Glyco_hydro_31	Glycosylhydrolasesfamily31	7	0.000346706290242694
Myc_N	Mycamino-terminalregion	3	0.000148588410104012
Oxidored_q6	NADHubiquinoneoxidoreductase,20Kdsubunit	1	4.95294700346706e-05
ABC2_membrane	ABC-2typetransporter	5	0.000247647350173353
Bestrophin	Bestrophin,RFP-TM,chloridechannel	4	0.000198117880138683
Aminotran_4	Amino-transferaseclassIV	2	9.90589400693413e-05
Activin_recp	ActivintypesIandIIreceptordomain	10	0.000495294700346706
CDP-OH_P_transf	CDP-alcoholphosphatidyltransferase	5	0.000247647350173353
Calpain_III	Calpainlargesubunit,domainIII	13	0.000643883110450718
DNA_ligase_A_M	ATPdependentDNAligasedomain	3	0.000148588410104012
FMN_dh	FMN-dependentdehydrogenase	2	9.90589400693413e-05
GARS_A	Phosphoribosylglycinamidesynthetase,ATP-grasp(A)domain	1	4.95294700346706e-05
3Beta_HSD	3-betahydroxysteroiddehydrogenase/isomerasefamily	6	0.000297176820208024
Glyco_hydro_38	Glycosylhydrolasesfamily38N-terminaldomain	6	0.000297176820208024
Hint	Hintmodule	3	0.000148588410104012
Presenilin	Presenilin	2	9.90589400693413e-05
Cu2_monooxygen	CoppertypeIIascorbate-dependentmonooxygenase,N-terminaldomain	3	0.000148588410104012
Ribosomal_S18	RibosomalproteinS18	3	0.000148588410104012
HH_signal	Hedgehogamino-terminalsignallingdomain	3	0.000148588410104012
Clathrin_lg_ch	Clathrinlightchain	2	9.90589400693413e-05
GalP_UDP_transf	Galactose-1-phosphateuridyltransferase,N-terminaldomain	2	9.90589400693413e-05
Peptidase_C12	Ubiquitincarboxyl-terminalhydrolase,family1	4	0.000198117880138683
Ribosomal_S19e	RibosomalproteinS19e	1	4.95294700346706e-05
PTN_MK_C	PTN/MKheparin-bindingproteinfamily,C-terminaldomain	2	9.90589400693413e-05
Ribosomal_S6e	RibosomalproteinS6e	1	4.95294700346706e-05
Clusterin	Clusterin	2	9.90589400693413e-05
ANF_receptor	Receptorfamilyligandbindingregion	36	0.00178306092124814
TFIIS_C	TranscriptionfactorS-II(TFIIS)	6	0.000297176820208024
Uteroglobin	Uteroglobinfamily	10	0.000495294700346706
HMG14_17	HMG14andHMG17	5	0.000247647350173353
Glycophorin_A	GlycophorinA	2	9.90589400693413e-05
Bac_surface_Ag	Surfaceantigen	1	4.95294700346706e-05
EMP24_GP25L	emp24/gp25L/p24family/GOLD	11	0.000544824170381377
NifU	NifU-likedomain	1	4.95294700346706e-05
Tissue_fac	Tissuefactor	13	0.000643883110450718
GM_CSF	Granulocyte-macrophagecolony-stimulatingfactor	1	4.95294700346706e-05
CNTF	Ciliaryneurotrophicfactor	1	4.95294700346706e-05
CKS	Cyclin-dependentkinaseregulatorysubunit	2	9.90589400693413e-05
Asparaginase_2	Asparaginase	3	0.000148588410104012
Colipase	Colipase,N-terminaldomain	1	4.95294700346706e-05
F_actin_cap_B	F-actincappingprotein,betasubunit	1	4.95294700346706e-05
DNA_mis_repair	DNAmismatchrepairprotein,C-terminaldomain	4	0.000198117880138683
Alpha_L_fucos	Alpha-L-fucosidase	2	9.90589400693413e-05
CoaE	Dephospho-CoAkinase	2	9.90589400693413e-05
Cobalamin_bind	Eukaryoticcobalamin-bindingprotein	3	0.000148588410104012
MAPEG	MAPEGfamily	6	0.000297176820208024
G10	G10protein	1	4.95294700346706e-05
Heme_oxygenase	Hemeoxygenase	2	9.90589400693413e-05
Sdh_cyt	Succinatedehydrogenase/Fumaratereductasetransmembranesubunit	1	4.95294700346706e-05
IspD	2-C-methyl-D-erythritol4-phosphatecytidylyltransferase	1	4.95294700346706e-05
ART	NAD:arginineADP-ribosyltransferase	4	0.000198117880138683
CD36	CD36family	3	0.000148588410104012
Topoisom_bac	DNAtopoisomerase	2	9.90589400693413e-05
ER	Enhancerofrudimentary	1	4.95294700346706e-05
GIDA	GlucoseinhibiteddivisionproteinA	1	4.95294700346706e-05
PCMT	Protein-L-isoaspartate(D-aspartate)O-methyltransferase(PCMT)	3	0.000148588410104012
RTC	RNA3'-terminalphosphatecyclase	2	9.90589400693413e-05
RNase_PH	3'exoribonucleasefamily,domain1	7	0.000346706290242694
RtcB	tRNA-splicingligaseRtcB	1	4.95294700346706e-05
Gag_MA	Matrixprotein(MA),p15	1	4.95294700346706e-05
TruD	tRNApseudouridinesynthaseD(TruD)	2	9.90589400693413e-05
CoA_trans	CoenzymeAtransferase	2	9.90589400693413e-05
Band_7	SPFHdomain/Band7family	11	0.000544824170381377
Caveolin	Caveolin	3	0.000148588410104012
CTP_transf_1	Cytidylyltransferasefamily	2	9.90589400693413e-05
Fapy_DNA_glyco	Formamidopyrimidine-DNAglycosylaseN-terminaldomain	1	4.95294700346706e-05
GDA1_CD39	GDA1/CD39(nucleosidephosphatase)family	9	0.000445765230312036
ELO	GNS1/SUR4family	7	0.000346706290242694
Glypican	Glypican	6	0.000297176820208024
